number	organism	concat(propertyValue, year(Request.createDate), '/', filename)	codeApplication	codeSampleFileType
134X11	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/s_4_eland_extended_mm9_25-36.txt	CHIPSEQ	fastqRead1
134X12	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/s_5_eland_extended_mm9_25-36.txt	CHIPSEQ	fastqRead1
134X13	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/s_6_eland_extended_mm9_25-36.txt	CHIPSEQ	fastqRead1
134X14	Mouse	/Data01/gnomex/ExperimentData/2013/134R/upload_staging/s_7_eland_extended_mm9_25-36.txt	CHIPSEQ	fastqRead1
136X1	Mouse	/Data01/gnomex/ExperimentData/2013/136R/fastq/Heart_Tie2TRAP_rep1_ACAGTG_R1.fastq	MRNASEQ	fastqRead1
136X1	Mouse	/Data01/gnomex/ExperimentData/2013/136R/fastq/Heart_Tie2TRAP_rep1_ACAGTG_R2.fastq	MRNASEQ	fastqRead2
136X2	Mouse	/Data01/gnomex/ExperimentData/2013/136R/fastq/Heart_Tie2TRAP_rep2_GCCAAT_R1.fastq	MRNASEQ	fastqRead1
136X2	Mouse	/Data01/gnomex/ExperimentData/2013/136R/fastq/Heart_Tie2TRAP_rep2_GCCAAT_R2.fastq	MRNASEQ	fastqRead2
136X3	Mouse	/Data01/gnomex/ExperimentData/2013/136R/fastq/Heart_TNTTRAP_rep1_CAGATC_R1.fastq	MRNASEQ	fastqRead1
136X3	Mouse	/Data01/gnomex/ExperimentData/2013/136R/fastq/Heart_TNTTRAP_rep1_CAGATC_R2.fastq	MRNASEQ	fastqRead2
136X4	Mouse	/Data01/gnomex/ExperimentData/2013/136R/fastq/Heart_TNTTRAP_rep2_CTTGTA_R1.fastq	MRNASEQ	fastqRead1
136X4	Mouse	/Data01/gnomex/ExperimentData/2013/136R/fastq/Heart_TNTTRAP_rep2_CTTGTA_R2.fastq	MRNASEQ	fastqRead2
136X5	Mouse	/Data01/gnomex/ExperimentData/2013/136R/fastq/Heart_Input_TGACCA_R2.fastq	MRNASEQ	fastqRead2
136X5	Mouse	/Data01/gnomex/ExperimentData/2013/136R/fastq/Heart_Input_TGACCA_R1.fastq	MRNASEQ	fastqRead1
146X1	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB005711_CHS00009432_TGACCA_L008_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X2	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB005711_CHS00009433_ACAGTG_L008_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X3	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB005712_CHS00009434_GCCAAT_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X4	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB005712_CHS00009435_CAGATC_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X5	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB005712_CHS00009436_ACTTGA_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X6	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB005712_CHS00009437_GATCAG_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X7	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB006082_CHS00010155_TGACCA_L003_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X8	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB006082_CHS00010156_ACAGTG_L003_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X9	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB006082_CHS00010157_GCCAAT_L003_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X10	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB006083_CHS00010159_CAGATC_L005_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X11	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB006083_CHS00010160_CTTGTA_L005_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X12	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB006083_CHS00010162_ACTTGA_L005_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X13	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB006084_CHS00010163_GATCAG_L006_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X14	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB006085_CHS00010167_TAGCTT_L007_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X15	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB006086_CHS00010171_CAGATC_L008_R1.fastq.bz2	CHIPSEQ	fastqRead1
146X16	Mouse	/Data01/gnomex/ExperimentData/2013/146R/upload_staging/LIB006521_CHS00010896_GATCAG_L003_R1.fastq.bz2	CHIPSEQ	fastqRead1
157X1	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X1_130425_SN141_0679_BD252FACXX_1.txt.gz	MRNASEQ	fastqRead1
157X2	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X2_130425_SN141_0679_BD252FACXX_1.txt.gz	MRNASEQ	fastqRead1
157X3	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X3_130425_SN141_0679_BD252FACXX_1.txt.gz	MRNASEQ	fastqRead1
157X4	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X4_130425_SN141_0679_BD252FACXX_1.txt.gz	MRNASEQ	fastqRead1
157X5	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X5_130425_SN141_0679_BD252FACXX_2.txt.gz	MRNASEQ	fastqRead1
157X6	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X6_130425_SN141_0679_BD252FACXX_2.txt.gz	MRNASEQ	fastqRead1
157X7	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X7_130425_SN141_0679_BD252FACXX_2.txt.gz	MRNASEQ	fastqRead1
157X8	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X8_130425_SN141_0679_BD252FACXX_2.txt.gz	MRNASEQ	fastqRead1
157X9	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X9_130425_SN141_0679_BD252FACXX_3.txt.gz	MRNASEQ	fastqRead1
157X10	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X10_130425_SN141_0679_BD252FACXX_3.txt.gz	MRNASEQ	fastqRead1
157X11	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X11_130425_SN141_0679_BD252FACXX_3.txt.gz	MRNASEQ	fastqRead1
157X12	Xenopus tropicalis	/Data01/gnomex/ExperimentData/2013/157R/Fastq/9953X12_130425_SN141_0679_BD252FACXX_3.txt.gz	MRNASEQ	fastqRead1
163X1	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120601Boy_D12-2207_2_sequence.fastq.gz	DMRNASEQ	fastqRead2
163X1	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120601Boy_D12-2207_1_sequence.fastq.gz	DMRNASEQ	fastqRead1
163X2	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120601Boy_D12-2208_2_sequence.fastq.gz	DMRNASEQ	fastqRead2
163X2	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120601Boy_D12-2208_1_sequence.fastq.gz	DMRNASEQ	fastqRead1
163X3	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3735_2_sequence.fastq.gz	DMRNASEQ	fastqRead2
163X3	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3735_1_sequence.fastq.gz	DMRNASEQ	fastqRead1
163X4	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3736_1_sequence.fastq.gz	DMRNASEQ	fastqRead1
163X4	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3736_2_sequence.fastq.gz	DMRNASEQ	fastqRead2
163X5	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3737_1_sequence.fastq.gz	DMRNASEQ	fastqRead1
163X5	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3737_2_sequence.fastq.gz	DMRNASEQ	fastqRead2
163X6	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3738_1_sequence.fastq.gz	DMRNASEQ	fastqRead1
163X6	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3738_2_sequence.fastq.gz	DMRNASEQ	fastqRead2
163X7	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3739_1_sequence.fastq.gz	DMRNASEQ	fastqRead1
163X7	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3739_2_sequence.fastq.gz	DMRNASEQ	fastqRead2
163X8	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3740_1_sequence.fastq.gz	DMRNASEQ	fastqRead1
163X8	Mouse	/Data01/gnomex/ExperimentData/2013/163R/upload_staging/120830BoyR_D12-3740_2_sequence.fastq.gz	DMRNASEQ	fastqRead2
167X1	Mouse	/Data01/gnomex/ExperimentData/2013/167R/upload_staging/LIB005960_CHS00010002_CGATGT_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
167X2	Mouse	/Data01/gnomex/ExperimentData/2013/167R/upload_staging/LIB005960_CHS00010008_TGACCA_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
167X3	Mouse	/Data01/gnomex/ExperimentData/2013/167R/upload_staging/LIB005960_CHS00010005_GCCAAT_L002_R1.fastq.bz2	CHIPSEQ	fastqRead1
168X1	Mouse	/Data01/gnomex/ExperimentData/2013/168R/upload_staging/LIB004500_CHS00006718_CGATGT_L001_R1.fastq.bz2	CHIPSEQ	fastqRead1
168X2	Mouse	/Data01/gnomex/ExperimentData/2013/168R/upload_staging/LIB004500_CHS00006719_TGACCA_L001_R1.fastq.bz2	CHIPSEQ	fastqRead1
168X3	Mouse	/Data01/gnomex/ExperimentData/2013/168R/upload_staging/LIB004500_CHS00006720_GCCAAT_L001_R1.fastq.bz2	CHIPSEQ	fastqRead1
168X4	Mouse	/Data01/gnomex/ExperimentData/2013/168R/upload_staging/LIB004500_CHS00006721_CTTGTA_L001_R1.fastq.bz2	CHIPSEQ	fastqRead1
168X5	Mouse	/Data01/gnomex/ExperimentData/2013/168R/upload_staging/LIB004500_CHS00006722_ACAGTG_L001_R1.fastq.bz2	CHIPSEQ	fastqRead1
171X1	Mouse	/Data01/gnomex/ExperimentData/2013/171R/upload_staging/LIB006971_CHS00011793_CTTGTA_L007_R1.fastq.bz2	CHIPSEQ	fastqRead1
171X2	Mouse	/Data01/gnomex/ExperimentData/2013/171R/upload_staging/LIB006971_CHS00011794_TGACCA_L007_R1.fastq.bz2	CHIPSEQ	fastqRead1
171X3	Mouse	/Data01/gnomex/ExperimentData/2013/171R/upload_staging/LIB006972_CHS00011795_CAGATC_L008_R1.fastq.bz2	CHIPSEQ	fastqRead1
171X4	Mouse	/Data01/gnomex/ExperimentData/2013/171R/upload_staging/LIB006972_CHS00011796_ACTTGA_L008_R1.fastq.bz2	CHIPSEQ	fastqRead1
171X5	Mouse	/Data01/gnomex/ExperimentData/2013/171R/upload_staging/LIB006972_CHS00011797_GATCAG_L008_R1.fastq.bz2	CHIPSEQ	fastqRead1
171X6	Mouse	/Data01/gnomex/ExperimentData/2013/171R/upload_staging/LIB006972_CHS00011798_TAGCTT_L008_R1.fastq.bz2	CHIPSEQ	fastqRead1
172X1	Mouse	/Data01/gnomex/ExperimentData/2013/172R/upload_staging/LIB006972_CHS00011799_ACAGTG_L008_R1.fastq.bz2	CHIPSEQ	fastqRead1
